"Data Source","World Development Indicators",

"Last Updated Date","2016-07-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Finland","FIN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","11.6999998092651","10.8999996185303","10.5","10.3000001907349","9.89999961853027","9","8.30000019073486","7.69999980926514","7.19999980926514","6.69999980926514","6.69999980926514","6.59999990463257","6.30000019073486","6.09999990463257","6","5.30000019073486","5.59999990463257","5.30000019073486","4.59999990463257","4.30000019073486","3.79999995231628","3.70000004768372","3.70000004768372","3.40000009536743","3","2.90000009536743","2.70000004768372","2.5","2.59999990463257","2.70000004768372","2.70000004768372","2.29999995231628","2.20000004768372","2.20000004768372","2.20000004768372","",
"Fiji","FJI","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","0.800000011920929","","","0.800000011920929","0.699999988079071","0.699999988079071","0.5","0.699999988079071","","","0.5","0.5","0.400000005960464","0.5","0.400000005960464","","","","","","","","",
"France","FRA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","7.30000019073486","7.09999990463257","6.80000019073486","6.5","6.19999980926514","5.90000009536743","5.59999990463257","5.40000009536743","5.09999990463257","4.80000019073486","4.5","4.19999980926514","4.90000009536743","4.5","4","3.70000004768372","3.5","3.40000009536743","3.09999990463257","2.90000009536743","2.79999995231628","2.79999995231628","2.70000004768372","2.59999990463257","2.59999990463257","2.20000004768372","2.20000004768372","2.09999990463257","1.79999995231628","1.89999997615814","1.79999995231628","1.79999995231628","1.79999995231628","1.79999995231628","1.60000002384186","",
"Faroe Islands","FRO","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.30000019073486","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","","","","","","","","","","","","33.7000007629395","","","","","","","","","","",
"United Kingdom","GBR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","1.29999995231628","1.20000004768372","1.20000004768372","1.20000004768372","1.20000004768372","1.20000004768372","1.10000002384186","1.10000002384186","1.20000004768372","1","1.10000002384186","1.10000002384186","1.10000002384186","1.10000002384186","1.10000002384186","1.20000004768372","1.20000004768372","1","0.899999976158142","0.699999988079071","0.699999988079071","0.699999988079071","0.600000023841858","0.600000023841858","0.600000023841858","0.699999988079071","0.600000023841858","0.699999988079071","0.699999988079071","0.5","0.5","0.600000023841858","0.600000023841858","0.5","0.600000023841858","",
"Georgia","GEO","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9000015258789","54.0999984741211","57.5","52.7999992370605","55.2999992370605","56.7999992370605","56.5","57.2000007629395","57.4000015258789","56.5999984741211","","","","","","","","",
"Ghana","GHA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7000007629395","","","","","","","50.2999992370605","","","","","","","53.2000007629395","","","","37.7000007629395","","","41.4000015258789","","",
"Gibraltar","GIB","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8000030517578","","","","","","","","","","","","","","","81.6999969482422","81.6999969482422","82","82","","","",
"Gambia, The","GMB","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5","","","","","","","","","","","","","","","","","","","","","38.2000007629395","",
"Guinea-Bissau","GNB","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","89.9000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","41.5999984741211","38.2000007629395","39.7999992370605","39.2000007629395","37.9000015258789","37.2999992370605","35.4000015258789","34.0999984741211","32.2999992370605","30.2999992370605","26.7000007629395","26.2999992370605","25.2999992370605","24.7999992370605","23.8999996185303","23.8999996185303","23.1000003814697","20.5","18.7999992370605","18.7000007629395","16.3999996185303","16.2000007629395","15.8000001907349","13.3000001907349","13","12.3000001907349","11.5","11.1000003814697","11.3000001907349","12.1000003814697","12.1000003814697","12.6000003814697","13.1000003814697","12.3999996185303","",
"Grenada","GRD","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8000001907349","","","","","","13.1999998092651","","11.8999996185303","","9.69999980926514","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.300000011920929","","","","",
"Guatemala","GTM","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","12.6000003814697","12.6000003814697","","","","","15.1000003814697","","16","3.20000004768372","2.59999990463257","","","","","","","17","","18.7999992370605","","18.1000003814697","18.3999996185303","15.3000001907349","","16","","","","","14.3000001907349","12.6000003814697","10.8999996185303","","",
"Guam","GUM","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2999992370605","","","","16.2999992370605","7.09999990463257","","","","","","","","","","","","","",
"High income","HIC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9559317765643","4.61541521430491","5.1687641444088","5.01377439209985","4.781088651293","4.62692115437464","4.52153360590439","4.31582558510617","3.97260590501326","3.77686381242981","3.65129510032729","3.50057638453371","3.2210772551783","3.00955428651029","2.94623629790155","2.79885530623607","2.69395460392915","2.58266008353287","2.53618029446807","2.5239512895376","","2.99975957778476","2.81741928674742","","",
"Hong Kong SAR, China","HKG","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","1.20000004768372","1.5","1.29999995231628","1","1.10000002384186","1.5","1.39999997615814","1.39999997615814","1.29999995231628","1.10000002384186","0.699999988079071","0.600000023841858","0.400000005960464","0.400000005960464","0.400000005960464","0.400000005960464","0.300000011920929","0.200000002980232","0.200000002980232","0.200000002980232","0.200000002980232","0.100000001490116","0.200000002980232","0.200000002980232","0.200000002980232","0.200000002980232","0.200000002980232","0.100000001490116","","","","","","","","",
"Honduras","HND","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80000019073486","","6.19999980926514","","5.90000009536743","6.40000009536743","7.59999990463257","7.09999990463257","7.80000019073486","8.89999961853027","","7","8.89999961853027","8.69999980926514","7.19999980926514","13.1000003814697","10.6000003814697","10","10.3999996185303","11.8999996185303","12.5","9.60000038146973","11.5","10.3000001907349","","",
"Heavily indebted poor countries (HIPC)","HPC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2000007629395","19","17.2999992370605","17.2000007629395","15.3000001907349","15.3000001907349","12.5","14.6000003814697","14.6000003814697","15.5","11.6000003814697","11.5","11.6000003814697","12","13.3999996185303","13.5","10.5","8.5","7.09999990463257","",
"Haiti","HTI","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","53.0999984741211","52","49.5999984741211","49.5999984741211","","","","","49.5999984741211","","49.5999984741211","","","","","","","","","37.2999992370605","","","","","","","","","","","","","","","","",
"Hungary","HUN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","19.2000007629395","17.3999996185303","18","18.1000003814697","18","17.2999992370605","16.3999996185303","15.8000001907349","15.5","15.1000003814697","15","12.6999998092651","","","5.5","4.69999980926514","4.30000019073486","4.30000019073486","3.90000009536743","3.59999990463257","3.29999995231628","3.40000009536743","3.70000004768372","2.70000004768372","2.70000004768372","2.59999990463257","2.59999990463257","2.29999995231628","2.29999995231628","2.59999990463257","2.29999995231628","2.59999990463257","2.79999995231628","2.59999990463257","2.59999990463257","",
"IBRD only","IBD","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7189225205517","11.3882136594033","22.6277369485289","10.8586835381207","10.6431414425488","","","","","","","","",
"IDA & IBRD total","IBT","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7527218494773","","","","","","","","","","",
"IDA total","IDA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7708710251526","","","49.8035777481093","","","","","","","","",
"Indonesia","IDN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","54.2000007629395","","53.7999992370605","","","53.5999984741211","55.7000007629395","55.7000007629395","56.7999992370605","57","56.2999992370605","54.5","56.5","51.2000007629395","47.2999992370605","43.7999992370605","45","42","46","44.4000015258789","46.7000007629395","44.5","45.4000015258789","47.5","44.5999984741211","44.2999992370605","41.0999984741211","41.4000015258789","39.9000015258789","38.7999992370605","37.5999984741211","","","33.4000015258789","","",
"IDA only","IDX","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","","","","0.699999988079071","","","","","","","","","",
"India","IND","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4000015258789","","","","","","74.8000030517578","","","","","70.9000015258789","","","","","65.3000030517578","","59.7000007629395","","","",
"Not classified","INX","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.30000019073486","5.59999990463257","5.40000009536743","4.30000019073486","3.5","3.29999995231628","3.40000009536743","3.70000004768372","3.29999995231628","","","3.29999995231628","3.20000004768372","3.29999995231628","3","2.59999990463257","2.40000009536743","2.09999990463257","1.79999995231628","1.79999995231628","1.79999995231628","1.39999997615814","1.39999997615814","1.29999995231628","1.29999995231628","1.60000002384186","1.20000004768372","1.20000004768372","1.10000002384186","1.29999995231628","1.39999997615814","1.60000002384186","",
"Iran, Islamic Rep.","IRN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7000007629395","","","","","","","","","33.5999984741211","30.8999996185303","33.0999984741211","30.6000003814697","30.5","28","","","","21.7999992370605","",
"Iraq","IRQ","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5999984741211","","59.9000015258789","31.6000003814697","50.7000007629395","","","","","","","",
"Iceland","ISL","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09999990463257","4.5","3.29999995231628","4.19999980926514","4.40000009536743","4.90000009536743","4.19999980926514","4.90000009536743","4.59999990463257","4.40000009536743","3.09999990463257","3.40000009536743","2.90000009536743","2.79999995231628","2.90000009536743","2.70000004768372","2.29999995231628","2.09999990463257","2.09999990463257","2.20000004768372","1.89999997615814","2.09999990463257","2.40000009536743","1.89999997615814","",
"Israel","ISR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","4.09999990463257","3.40000009536743","3.09999990463257","2.79999995231628","3","3","2.5","2.79999995231628","2.40000009536743","2.40000009536743","2.29999995231628","1.89999997615814","1.89999997615814","1.89999997615814","1.79999995231628","1.20000004768372","1.10000002384186","1","1.10000002384186","1.10000002384186","0.899999976158142","0.600000023841858","0.699999988079071","0.800000011920929","0.800000011920929","0.800000011920929","0.600000023841858","0.600000023841858","0.699999988079071","0.699999988079071","0.800000011920929","0.600000023841858","0.600000023841858","0.699999988079071","0.300000011920929","",
"Italy","ITA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","16","14.6999998092651","13.3999996185303","13.3999996185303","12.5","11.8999996185303","11.5","10.6999998092651","9.89999961853027","9.5","9.10000038146973","8.80000019073486","8.60000038146973","7.19999980926514","6.80000019073486","6.40000009536743","5.59999990463257","5.19999980926514","5.09999990463257","4.40000009536743","4.30000019073486","4.30000019073486","3.79999995231628","3.59999990463257","3.09999990463257","3.20000004768372","3.20000004768372","3","2.79999995231628","2.59999990463257","2.70000004768372","2.59999990463257","2.5","2.29999995231628","2.29999995231628","",
"Jamaica","JAM","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8999996185303","12","12.1000003814697","11.6999998092651","11.3000001907349","10.1000003814697","9.89999961853027","8.89999961853027","9.19999980926514","9.60000038146973","9.89999961853027","8.80000019073486","8.80000019073486","8.5","8.30000019073486","8.10000038146973","9.39999961853027","9.60000038146973","9.39999961853027","8","7.90000009536743","8.19999980926514","","",
"Jordan","JOR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.40000009536743","","","1.79999995231628","3.90000009536743","","","","","","","","","","","","","3.70000004768372","2.90000009536743","2.70000004768372","2.09999990463257","1.39999997615814","2","1.89999997615814","2","1.60000002384186","1.89999997615814","1","0.699999988079071","1","0.600000023841858","0.5","",
"Japan","JPN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","13.1999998092651","12.3999996185303","12.1000003814697","11.3000001907349","10.8000001907349","10.6000003814697","10.1000003814697","9.89999961853027","9.39999961853027","8.89999961853027","8.5","7.80000019073486","7.30000019073486","6.69999980926514","6.5","6.5","6.19999980926514","6","5.90000009536743","5.69999980926514","5.5","5.19999980926514","4.90000009536743","4.90000009536743","4.69999980926514","4.5","4.30000019073486","4.30000019073486","4.19999980926514","4.09999990463257","3.90000009536743","","3.5","3.29999995231628","","",
"Kazakhstan","KAZ","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6000003814697","","34.2000007629395","34.7000007629395","34","32","31.2999992370605","30.2000007629395","29.7000007629395","29.2000007629395","28.3999996185303","27.3999996185303","26.2999992370605","25","23.2000007629395","","",
"Kenya","KEN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4000015258789","48.7000007629395","49","53.2000007629395","54.7999992370605","54.7999992370605","48.7000007629395","43","38.7000007629395","37.4000015258789","35.4000015258789","","","","","","29.6000003814697","32.9000015258789","","",
"Cambodia","KHM","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0999984741211","","74.9000015258789","69.6999969482422","","","55.7999992370605","","","","75","","55.4000015258789","","","","","",
"Kiribati","KIR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10000002384186","","","","","4.69999980926514","","","","","9","","","","","",
"St. Kitts and Nevis","KNA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","13.8000001907349","","","","","","","","","","","","","","","","","0.100000001490116","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","39","39.2000007629395","35.9000015258789","32.7000007629395","30.2000007629395","27.7999992370605","26.2999992370605","24.2999992370605","22.8999996185303","21.8999996185303","20.2999992370605","18.5","18.2999992370605","17.2999992370605","16.1000003814697","14.6000003814697","13.6000003814697","13.1999998092651","14.6000003814697","13.3000001907349","12.1999998092651","11.3000001907349","10.6999998092651","10.1000003814697","9.19999980926514","8.89999961853027","8.60000038146973","8.5","7.90000009536743","7.59999990463257","6.90000009536743","6.80000019073486","6.40000009536743","6.19999980926514","","",
"Kosovo","KSV","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40000009536743","","","",
"Kuwait","KWT","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.100000001490116","","","","","","","","","","","","","","","","","0","","","","","","","","","0","",
"Latin America & Caribbean (excluding high income)","LAC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4373165776438","15.3895650312587","","14.3345994659709","12.6317915679008","13.1028153014064","11.9131890448799","13.7187669831164","9.10814077342544","12.6062761658435","11.8367982520042","12.0438632215517","12.1546401291916","12.068606654769","11.4221905345225","10.3932699234163","9.77328495335793","9.27609825124428","","8.81807878027139","8.72113002240223","8.42336028053979","","",
"Lao PDR","LAO","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3000030517578","","","","","","","","","","","","","","","73.5","","","","","",
"Lebanon","LBN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7999992370605","","","46.4000015258789","","","","","",
"Libya","LBY","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8999996185303","17.7000007629395","17.7000007629395","18.7999992370605","13.8000001907349","16.5","15.8999996185303","14.3000001907349","","8.69999980926514","8.5","9.80000019073486","8.19999980926514","8.5","","","","","","","","","",
"Latin America & Caribbean","LCN","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6837894391363","13.6958701971986","","12.9641244082566","11.4717229825028","11.9009481278262","10.7316195949542","12.3680591486026","8.28032727981419","11.4128905961118","10.7490351201696","10.9977877197665","11.1634092271467","11.0502628887887","10.5193603347982","9.55164712724884","9.0198664992841","8.47908721585587","","8.05263478750619","7.98631625971371","7.64855390805805","","",
"Least developed countries: UN classification","LDC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","51","","","","54.2000007629395","","","","","","","","42.5999984741211","46.5","41.5","40.2000007629395","","48.7999992370605","","","","40","39.2000007629395","39","34.5999984741211","37.9000015258789","36.7999992370605","37.5","36.5999984741211","37.7999992370605","37.5999984741211","33.9000015258789","35.2999992370605","33.9000015258789","",
"Lower middle income","LMC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7155518848584","","","","","","64.7544525453662","","","","","61.880407605199","","","","","52.7216242408841","","","","","",
"Low & middle income","LMY","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0719935950414","","","","","","","","","","",
"Lesotho","LSO","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10000038146973","45.0999984741211","","64.9000015258789","","","","","","","","","4.59999990463257","","","","","","","",
"Late-demographic dividend","LTE","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.870329583179","10.6550064788909","8.1420052323327","10.015202814083","7.51346719311007","","","","","","","","",
"Lithuania","LTU","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8999996185303","16.5","15.1000003814697","13.8000001907349","12.3999996185303","14.6000003814697","15","13.3999996185303","11.3999996185303","11.3999996185303","8.5","5.80000019073486","6.5","6.40000009536743","6.30000019073486","6.30000019073486","6.09999990463257","6.59999990463257","",
"Luxembourg","LUX","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","5","4.5","4.19999980926514","3.90000009536743","3.59999990463257","3.40000009536743","3.09999990463257","2.90000009536743","","5.80000019073486","2.70000004768372","2.79999995231628","3.5","1.60000002384186","1.20000004768372","1.70000004768372","1.5","1.29999995231628","1.10000002384186","0.899999976158142","1.89999997615814","1.39999997615814","1.10000002384186","1.20000004768372","1.10000002384186","1.20000004768372","0.800000011920929","0.600000023841858","0.699999988079071","0.899999976158142","0.899999976158142","0.699999988079071","",
"Latvia","LVA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3000001907349","18.7000007629395","16.7000007629395","14.1999998092651","12.1000003814697","11.1999998092651","11.6000003814697","9.60000038146973","9.19999980926514","7.40000009536743","7.69999980926514","7.19999980926514","5.40000009536743","5.90000009536743","5.40000009536743","5.09999990463257","4.59999990463257","4.59999990463257","4.19999980926514","",
"Macao SAR, China","MAC","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.200000002980232","0.100000001490116","0.100000001490116","0.100000001490116","0.100000001490116","0","0.100000001490116","0","0","0","0","0.100000001490116","0.100000001490116","0.200000002980232","0.100000001490116","0.200000002980232","0.200000002980232","0.200000002980232","0.100000001490116","0.200000002980232","0.300000011920929","0.200000002980232","0.200000002980232","0.200000002980232","","0","",
"St. Martin (French part)","MAF","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09999990463257","2.90000009536743","2.79999995231628","2.20000004768372","","8","8.30000019073486","4.40000009536743","4.80000019073486","6","5.19999980926514","4.59999990463257","57.0999984741211","56.7999992370605","60.4000015258789","61.4000015258789","61.2999992370605","60","59.2000007629395","","","61.0999984741211","59.9000015258789","","","",
"Monaco","MCO","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7999992370605","50.2999992370605","48.5999984741211","41.7000007629395","40.0999984741211","40.2999992370605","31.8999996185303","30.1000003814697","28.3999996185303","24.8999996185303","24.5","24.1000003814697","23.2000007629395","25.3999996185303","","",
"Madagascar","MDG","Employment in agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3000030517578","","82.5","","","","","","","73.1999969482422","","","",
