Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Gambia, The",GMB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,,,,,,,,,,,,,,,,,,,,,38.20000076,
Guinea-Bissau,GNB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,89.90000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,41.59999847,38.20000076,39.79999924,39.20000076,37.90000153,37.29999924,35.40000153,34.09999847,32.29999924,30.29999924,26.70000076,26.29999924,25.29999924,24.79999924,23.89999962,23.89999962,23.10000038,20.5,18.79999924,18.70000076,16.39999962,16.20000076,15.80000019,13.30000019,13,12.30000019,11.5,11.10000038,11.30000019,12.10000038,12.10000038,12.60000038,13.10000038,12.39999962,
Grenada,GRD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80000019,,,,,,13.19999981,,11.89999962,,9.699999809,,,,,,,,,,,,,,,,,
Greenland,GRL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,,,,
Guatemala,GTM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,12.60000038,12.60000038,,,,,15.10000038,,16,3.200000048,2.599999905,,,,,,,17,,18.79999924,,18.10000038,18.39999962,15.30000019,,16,,,,,14.30000019,12.60000038,10.89999962,,
Guam,GUM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.29999924,,,,16.29999924,7.099999905,,,,,,,,,,,,,
High income,HIC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.955931777,4.615415214,5.168764144,5.013774392,4.781088651,4.626921154,4.521533606,4.315825585,3.972605905,3.776863812,3.6512951,3.500576385,3.221077255,3.009554287,2.946236298,2.798855306,2.693954604,2.582660084,2.536180294,2.52395129,,2.999759578,2.817419287,,
"Hong Kong SAR, China",HKG,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,1.200000048,1.5,1.299999952,1,1.100000024,1.5,1.399999976,1.399999976,1.299999952,1.100000024,0.699999988,0.600000024,0.400000006,0.400000006,0.400000006,0.400000006,0.300000012,0.200000003,0.200000003,0.200000003,0.200000003,0.100000001,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.100000001,,,,,,,,
Honduras,HND,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,,6.199999809,,5.900000095,6.400000095,7.599999905,7.099999905,7.800000191,8.899999619,,7,8.899999619,8.699999809,7.199999809,13.10000038,10.60000038,10,10.39999962,11.89999962,12.5,9.600000381,11.5,10.30000019,,
Heavily indebted poor countries (HIPC),HPC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.20000076,19,17.29999924,17.20000076,15.30000019,15.30000019,12.5,14.60000038,14.60000038,15.5,11.60000038,11.5,11.60000038,12,13.39999962,13.5,10.5,8.5,7.099999905,
Haiti,HTI,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,53.09999847,52,49.59999847,49.59999847,,,,,49.59999847,,49.59999847,,,,,,,,,37.29999924,,,,,,,,,,,,,,,,
Hungary,HUN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,19.20000076,17.39999962,18,18.10000038,18,17.29999924,16.39999962,15.80000019,15.5,15.10000038,15,12.69999981,,,5.5,4.699999809,4.300000191,4.300000191,3.900000095,3.599999905,3.299999952,3.400000095,3.700000048,2.700000048,2.700000048,2.599999905,2.599999905,2.299999952,2.299999952,2.599999905,2.299999952,2.599999905,2.799999952,2.599999905,2.599999905,
IBRD only,IBD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71892252,11.38821366,22.62773695,10.85868354,10.64314144,,,,,,,,
IDA & IBRD total,IBT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75272185,,,,,,,,,,
IDA total,IDA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.77087103,,,49.80357775,,,,,,,,
Indonesia,IDN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,54.20000076,,53.79999924,,,53.59999847,55.70000076,55.70000076,56.79999924,57,56.29999924,54.5,56.5,51.20000076,47.29999924,43.79999924,45,42,46,44.40000153,46.70000076,44.5,45.40000153,47.5,44.59999847,44.29999924,41.09999847,41.40000153,39.90000153,38.79999924,37.59999847,,,33.40000153,,
IDA only,IDX,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.699999988,,,,,,,,,
India,IND,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.40000153,,,,,,74.80000305,,,,,70.90000153,,,,,65.30000305,,59.70000076,,,
Not classified,INX,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,6.300000191,5.599999905,5.400000095,4.300000191,3.5,3.299999952,3.400000095,3.700000048,3.299999952,,,3.299999952,3.200000048,3.299999952,3,2.599999905,2.400000095,2.099999905,1.799999952,1.799999952,1.799999952,1.399999976,1.399999976,1.299999952,1.299999952,1.600000024,1.200000048,1.200000048,1.100000024,1.299999952,1.399999976,1.600000024,
"Iran, Islamic Rep.",IRN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.70000076,,,,,,,,,33.59999847,30.89999962,33.09999847,30.60000038,30.5,28,,,,21.79999924,
Iraq,IRQ,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.59999847,,59.90000153,31.60000038,50.70000076,,,,,,,
Iceland,ISL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.099999905,4.5,3.299999952,4.199999809,4.400000095,4.900000095,4.199999809,4.900000095,4.599999905,4.400000095,3.099999905,3.400000095,2.900000095,2.799999952,2.900000095,2.700000048,2.299999952,2.099999905,2.099999905,2.200000048,1.899999976,2.099999905,2.400000095,1.899999976,
Israel,ISR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,4.099999905,3.400000095,3.099999905,2.799999952,3,3,2.5,2.799999952,2.400000095,2.400000095,2.299999952,1.899999976,1.899999976,1.899999976,1.799999952,1.200000048,1.100000024,1,1.100000024,1.100000024,0.899999976,0.600000024,0.699999988,0.800000012,0.800000012,0.800000012,0.600000024,0.600000024,0.699999988,0.699999988,0.800000012,0.600000024,0.600000024,0.699999988,0.300000012,
Italy,ITA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,16,14.69999981,13.39999962,13.39999962,12.5,11.89999962,11.5,10.69999981,9.899999619,9.5,9.100000381,8.800000191,8.600000381,7.199999809,6.800000191,6.400000095,5.599999905,5.199999809,5.099999905,4.400000095,4.300000191,4.300000191,3.799999952,3.599999905,3.099999905,3.200000048,3.200000048,3,2.799999952,2.599999905,2.700000048,2.599999905,2.5,2.299999952,2.299999952,
Jamaica,JAM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89999962,12,12.10000038,11.69999981,11.30000019,10.10000038,9.899999619,8.899999619,9.199999809,9.600000381,9.899999619,8.800000191,8.800000191,8.5,8.300000191,8.100000381,9.399999619,9.600000381,9.399999619,8,7.900000095,8.199999809,,
Jordan,JOR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,3.400000095,,,1.799999952,3.900000095,,,,,,,,,,,,,3.700000048,2.900000095,2.700000048,2.099999905,1.399999976,2,1.899999976,2,1.600000024,1.899999976,1,0.699999988,1,0.600000024,0.5,
Japan,JPN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,13.19999981,12.39999962,12.10000038,11.30000019,10.80000019,10.60000038,10.10000038,9.899999619,9.399999619,8.899999619,8.5,7.800000191,7.300000191,6.699999809,6.5,6.5,6.199999809,6,5.900000095,5.699999809,5.5,5.199999809,4.900000095,4.900000095,4.699999809,4.5,4.300000191,4.300000191,4.199999809,4.099999905,3.900000095,,3.5,3.299999952,,
Kazakhstan,KAZ,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.60000038,,34.20000076,34.70000076,34,32,31.29999924,30.20000076,29.70000076,29.20000076,28.39999962,27.39999962,26.29999924,25,23.20000076,,
Kenya,KEN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,
Kyrgyz Republic,KGZ,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.40000153,48.70000076,49,53.20000076,54.79999924,54.79999924,48.70000076,43,38.70000076,37.40000153,35.40000153,,,,,,29.60000038,32.90000153,,
Cambodia,KHM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.09999847,,74.90000153,69.69999695,,,55.79999924,,,,75,,55.40000153,,,,,
Kiribati,KIR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100000024,,,,,4.699999809,,,,,9,,,,,
St. Kitts and Nevis,KNA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,13.80000019,,,,,,,,,,,,,,,,,0.100000001,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,39,39.20000076,35.90000153,32.70000076,30.20000076,27.79999924,26.29999924,24.29999924,22.89999962,21.89999962,20.29999924,18.5,18.29999924,17.29999924,16.10000038,14.60000038,13.60000038,13.19999981,14.60000038,13.30000019,12.19999981,11.30000019,10.69999981,10.10000038,9.199999809,8.899999619,8.600000381,8.5,7.900000095,7.599999905,6.900000095,6.800000191,6.400000095,6.199999809,,
Kosovo,KSV,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.400000095,,,
Kuwait,KWT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.100000001,,,,,,,,,,,,,,,,,0,,,,,,,,,0,
Latin America & Caribbean (excluding high income),LAC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.43731658,15.38956503,,14.33459947,12.63179157,13.1028153,11.91318904,13.71876698,9.108140773,12.60627617,11.83679825,12.04386322,12.15464013,12.06860665,11.42219053,10.39326992,9.773284953,9.276098251,,8.81807878,8.721130022,8.423360281,,
Lao PDR,LAO,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.30000305,,,,,,,,,,,,,,,73.5,,,,,
Lebanon,LBN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.79999924,,,46.40000153,,,,,
Libya,LBY,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89999962,17.70000076,17.70000076,18.79999924,13.80000019,16.5,15.89999962,14.30000019,,8.699999809,8.5,9.800000191,8.199999809,8.5,,,,,,,,,
Latin America & Caribbean,LCN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68378944,13.6958702,,12.96412441,11.47172298,11.90094813,10.73161959,12.36805915,8.28032728,11.4128906,10.74903512,10.99778772,11.16340923,11.05026289,10.51936033,9.551647127,9.019866499,8.479087216,,8.052634788,7.98631626,7.648553908,,
Least developed countries: UN classification,LDC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,51,,,,54.20000076,,,,,,,,42.59999847,46.5,41.5,40.20000076,,48.79999924,,,,40,39.20000076,39,34.59999847,37.90000153,36.79999924,37.5,36.59999847,37.79999924,37.59999847,33.90000153,35.29999924,33.90000153,
Lower middle income,LMC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71555188,,,,,,64.75445255,,,,,61.88040761,,,,,52.72162424,,,,,
Low & middle income,LMY,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0719936,,,,,,,,,,
Lesotho,LSO,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100000381,45.09999847,,64.90000153,,,,,,,,,4.599999905,,,,,,,
Late-demographic dividend,LTE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87032958,10.65500648,8.142005232,10.01520281,7.513467193,,,,,,,,
Lithuania,LTU,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89999962,16.5,15.10000038,13.80000019,12.39999962,14.60000038,15,13.39999962,11.39999962,11.39999962,8.5,5.800000191,6.5,6.400000095,6.300000191,6.300000191,6.099999905,6.599999905,
Luxembourg,LUX,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,5,4.5,4.199999809,3.900000095,3.599999905,3.400000095,3.099999905,2.900000095,,5.800000191,2.700000048,2.799999952,3.5,1.600000024,1.200000048,1.700000048,1.5,1.299999952,1.100000024,0.899999976,1.899999976,1.399999976,1.100000024,1.200000048,1.100000024,1.200000048,0.800000012,0.600000024,0.699999988,0.899999976,0.899999976,0.699999988,
Latvia,LVA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30000019,18.70000076,16.70000076,14.19999981,12.10000038,11.19999981,11.60000038,9.600000381,9.199999809,7.400000095,7.699999809,7.199999809,5.400000095,5.900000095,5.400000095,5.099999905,4.599999905,4.599999905,4.199999809,
"Macao SAR, China",MAC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200000003,0.100000001,0.100000001,0.100000001,0.100000001,0,0.100000001,0,0,0,0,0.100000001,0.100000001,0.200000003,0.100000001,0.200000003,0.200000003,0.200000003,0.100000001,0.200000003,0.300000012,0.200000003,0.200000003,0.200000003,,0,
St. Martin (French part),MAF,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.099999905,2.900000095,2.799999952,2.200000048,,8,8.300000191,4.400000095,4.800000191,6,5.199999809,4.599999905,57.09999847,56.79999924,60.40000153,61.40000153,61.29999924,60,59.20000076,,,61.09999847,59.90000153,,,
Monaco,MCO,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79999924,50.29999924,48.59999847,41.70000076,40.09999847,40.29999924,31.89999962,30.10000038,28.39999962,24.89999962,24.5,24.10000038,23.20000076,25.39999962,,
Madagascar,MDG,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.30000305,,82.5,,,,,,,73.19999695,,,
Maldives,MDV,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,9,,,,,5.400000095,,,9,,,7.099999905,,,,6.599999905,,,,,
Middle East & North Africa,MEA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.91190005,35.83514222,34.61128155,,,,,,,
Mexico,MEX,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.400000095,10.80000019,10.10000038,11.10000038,10.60000038,9.800000191,9.699999809,11.80000019,7.900000095,8.5,7.199999809,6.199999809,6.5,5.699999809,6,4.900000095,4.699999809,4.400000095,4,4.400000095,4,3.599999905,4.099999905,3.700000048,,
Marshall Islands,MHL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,
Middle income,MIC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.50322375,,,,,,,,,,
"Macedonia, FYR",MKD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70000076,22.20000076,15,19.20000076,19.5,16.39999962,19.10000038,,,18.10000038,16.79999924,19.70000076,18.10000038,
Mali,MLI,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89999962,,63.90000153,,,,,,,,,
Malta,MLT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,0.200000003,0,0.699999988,0.699999988,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.200000003,0.200000003,0.300000012,0.5,0.400000006,
Myanmar,MMR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.93216685,42.62438948,42.88391506,,,,,,,
Montenegro,MNE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.900000095,,8.899999619,,8.100000381,7.199999809,5.400000095,5,4.199999809,5,2.5,4.599999905,
Mongolia,MNG,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90000153,43.5,45,45,48.20000076,48.70000076,48.29999924,46.5,46.5,42.40000153,45,37.59999847,36.79999924,,,39.20000076,33.20000076,32.20000076,32.5,34.20000076,,,
Northern Mariana Islands,MNP,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.90000153,,,,,,,,,,,,
Mauritania,MRT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30000019,,12.69999981,,11.89999962,11.60000038,11.19999981,10.30000019,9.699999809,8.699999809,10.60000038,10,8.300000191,7.900000095,8.199999809,8.899999619,8.100000381,7.599999905,,,,6.199999809,6.199999809,8.399999619,8.5,
Malawi,MWI,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.90000153,,
Malaysia,MYS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,43.79999924,41.5,37.09999847,34.79999924,34.79999924,33.79999924,32.5,30.79999924,30.29999924,28.20000076,25.29999924,22.20000076,20.10000038,19,,16.89999962,17,14.19999981,15,13.39999962,14,12,11.60000038,11,10.5,10.19999981,10,10,9,9,8.5,6.599999905,8.199999809,8.300000191,,
North America,NAC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429766392,1.418016091,1.335798896,1.69552321,1.676086631,1.57554424,1.575392546,1.485819669,1.467286359,1.448551032,1.419682485,1.420299977,0.962073658,0.873045385,0.883215308,0.883400741,0.784708428,0.853558538,0.854485803,0.855311848,,,,,
Namibia,NAM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,39.09999847,,,29.10000038,,,,25.20000076,,,,8.199999809,,29.89999962,30.5,26.60000038,30.89999962,,
New Caledonia,NCL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099999905,,,,,,,,,,,,,,,,,,,
Niger,NER,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79999924,,,,,,,,,,
Nigeria,NGA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,21.70000076,,,37.59999847,,,,,,,,,,,,,,,,,,38.70000076,,,41.5,,,,,,,,
Nicaragua,NIC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.39999962,10.60000038,8.300000191,8.399999619,8.399999619,6.199999809,,,,,,,
