Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Faroe Islands,FRO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,18.44562334,16.07442451,17.74891247,13.49971963,13.02692112,10.81830426,12.77348368,11.61883881,16.64827839,6.86024398,9.372343065,7.543199846,6.394390362,11.98357434,16.30995082,5.874715112,10.29464344,15.30798127,10.62289733,13.09357513,14.05088044,18.78545399,9.935167696,16.21605852,15.28903018,11.01104812,5.588345343,3.442269552,,,,,,,,,,
United Kingdom,GBR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.097884641,23.39269205,15.32211665,12.51184711,7.941098019,11.30094474,12.53643421,12.56004854,8.063710089,10.67880783,5.962201045,16.72635801,20.95903325,17.50177388,26.76105481,22.85203263,21.15261196,23.33428173,
Ghana,GHA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,6.48584371,5.808804741,3.715088648,7.414136408,8.894641418,13.11087297,14.25083036,15.55680624,30.41122278,21.71963381,23.55857988,28.31732382,45.78898576,56.64076353,50.53008949,38.37299747,27.51885384,27.31600462,24.54379835,24.62798437,24.21629583,25.37696395,30.00380622,18.69695904,17.20680786,15.96059484,11.65223752,7.864274888,14.19884388,8.179203099,8.398349417,5.532100069,3.841644061,4.158746808,3.556695416,3.816085898,2.325559581,3.092738887,5.676508757,5.065455253,
Gibraltar,GIB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64927874,27.24392469,22.14056176,16.13749064,20.10603017,16.05582438,12.60254969,10.98160157,14.37212058,24.78274466,14.92741856,21.03358303,19.78566331,17.42774093,20.71106375,12.56888932,12.56669416,14.23873214,20.77459211,18.79158144,15.85798763,13.208214,10.749127,12.36153234,6.31852555,12.83585411,7.994372554,4.197660302,,
"Gambia, The",GMB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,4.735659312,6.464588011,6.237495046,10.48066483,20.16299488,16.9902232,10.85907186,10.27642944,33.24306532,20.43590536,15.63190779,14.16078485,22.23393066,13.59872592,12.74737066,11.54138972,14.12572577,15.599817,12.54121062,11.75822399,,,,,,14.79181867,20.98357628,15.11594782,14.76703354,12.50867276,5.096250996,6.461921569,8.085841606,7.908080573,7.11324258,,,
Guinea-Bissau,GNB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,32.6091954,33.28104575,28.37795276,51.96685083,77.19587629,69.77922078,61.02515723,54.22965116,32.29885057,68.63880597,36.86078758,14.74339036,19.78619268,52.41297736,38.89044452,15.33415406,,,,7.099810551,5.951527436,10.81643394,11.697457,6.672372247,12.59703821,7.481318968,5.651378089,6.223937484,9.485768757,1.71633081,4.421135895,0.334185611,,
Equatorial Guinea,GNQ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,2.0302299,3.238095238,4.727720555,5.956521739,3.676923077,7.11227154,11.62878788,12.18203883,11.37879511,8.236032915,7.138001545,8.004623844,5.137702566,4.2541841,3.899955749,6.215156638,7.841219424,7.23262222,6.135480528,6.088206522,5.087561881,6.682882686,5.334876903,6.02344846,8.579331682,16.08037473,16.9526864,14.4691578,6.593682914,8.800301916,8.840273187,10.09248802,12.33661839,14.38712658,12.9817882,7.462243002,16.83251636,10.41323511,
Greenland,GRL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,4.399459696,6.516714847,7.743170103,8.328407852,9.361229438,11.9005487,16.35510373,22.53163654,29.03156216,33.37042886,31.54621777,29.221573,21.43263679,15.41966759,18.55514349,27.2568131,15.96675781,14.11556767,12.73369338,13.64793202,11.32808431,10.21074842,10.82107809,9.71983319,10.06050517,10.28397069,10.7459593,14.46445357,14.77138977,15.83868037,16.36484941,15.29560605,18.02589806,14.36451454,15.65014776,16.53141159,22.4769321,14.45894098,
Guam,GUM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,13.02732384,16.98980127,31.86912587,23.16655998,26.287142,21.17891816,24.52486678,24.72337853,27.97080197,,,,,,,18.6876132,17.24357359,16.41491452,17.02348933,14.40151934,17.31988818,19.23568975,12.46407054,10.23307501,6.853333333,9.649806028,8.670351008,6.439289239,5.008345808,4.410300243,3.309238005,2.54582814,2.073419311,2.672744458,3.086506355,8.631815385,4.894014888,,
High income,HIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,11.89519003,14.60595696,29.68835653,19.04100362,19.62561925,21.71892458,22.15277275,26.95217006,32.28270581,26.20381619,24.29461855,26.20438193,30.66266589,36.92644774,37.07902271,15.67840029,38.32406001,30.76245973,35.58601614,31.10208854,35.28393888,35.21678364,31.42957285,25.15751305,22.44141678,21.24267601,9.912694462,8.616790389,9.091600088,9.416955235,6.119542005,10.02137361,7.874785368,7.194427043,7.381242846,9.630464981,10.29383473,16.01619296,13.68471069,14.37219855,,
Heavily indebted poor countries (HIPC),HPC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,13.25429017,9.985952291,10.01311304,8.510760913,8.999246844,12.19689485,18.23204105,12.89740223,10.73582629,9.948507026,14.53675812,10.63272048,9.075168057,11.0895098,14.28859413,17.27766165,20.2294226,22.72358591,23.87894606,11.88180979,13.92165532,7.198405669,6.508850682,5.820271682,54.68288625,16.19258873,10.2492746,8.976085442,9.884049241,9.208060353,6.268965828,7.002612206,11.50753448,19.52965275,9.547663119,8.500634554,10.37958216,6.137818326,4.224353426,12.51555185,0.383132185,0.260739505,0.659044863,,
Hungary,HUN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBRD only,IBD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,14.0369885,18.12613519,18.83246753,21.87648068,28.91258752,37.46387428,37.17786215,40.43951334,38.69397899,33.48278683,34.38244442,32.77150112,33.86714911,30.96484545,30.27613085,37.14854044,30.32380711,32.26222626,30.62325071,22.76675116,23.86793445,25.14170324,26.22862692,24.17308154,20.88099937,25.74809311,19.05639851,14.28507702,19.56728927,17.40685409,14.41397029,16.80524097,19.59783754,23.06814948,
IDA only,IDX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,11.99629144,13.19872445,14.60799954,20.6732081,23.79578104,24.80738397,23.69998495,23.63165949,25.69363538,29.80166139,29.67917131,28.36825783,26.26148561,24.79815544,25.24455495,19.36577664,17.36578967,17.61806144,22.47467574,16.18643223,14.17639976,14.43948108,13.55503825,11.55682515,9.497950815,9.9235843,8.624892242,6.886928717,6.279475912,4.868158499,5.209936011,5.257613523,5.763873064,4.766904554,4.571953922,4.97230664,5.119807779,5.408520084,
Isle of Man,IMN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,15.27175215,18.10224453,15.6147169,15.33196457,12.28780047,11.33871,12.70972765,15.46607657,18.31926437,20.64474702,25.44886997,35.58602237,33.33645844,31.43172971,31.4828607,32.93932302,32.01317676,28.69159148,28.8230894,32.26074023,33.24829011,27.61575706,26.30119449,24.77229752,18.62644322,17.08079665,17.92741492,20.9233564,29.18050331,14.48047763,14.93023329,8.635233687,15.59099633,9.657994124,6.01841161,6.81923313,6.425181531,6.782521125,8.106383389,18.60030582,
Not classified,INX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,6.81226462,5.570644481,5.43515969,4.600748621,4.100093633,4.100635962,7.28971458,3.581202947,5.594613457,3.29195187,3.242268654,4.107665541,5.16902578,9.336080766,16.45258319,29.69127614,27.10592274,31.04793652,18.14802193,17.36343693,9.726540772,3.896747941,5.130541764,4.834138055,5.28930169,5.498083023,4.04810675,3.501601801,2.610300668,2.158688376,1.888468393,1.334387061,0.385762466,0.409417944,0.4964271,
Iraq,IRQ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,70.34118146,28.41479643,59.26474611,24.78237366,19.7301632,25.592479,26.4789585,29.93732172,33.09781306,40.45751066,47.96973777,45.86133888,41.22244172,31.51757093,27.84995913,30.61089615,29.16828578,21.59595504,17.87768131,18.62437509,18.81908968,17.5929226,13.75283184,16.44160514,18.5074836,20.64895226,24.4985998,22.20121734,20.28460078,22.21648366,15.86961422,23.08322074,19.1710394,34.71617264,27.88188338,36.34217572,36.6460378,25.9339916,32.98755768,
Jordan,JOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,7.926017716,9.780406593,5.943860294,5.120043033,4.877614297,8.470063433,9.836272999,12.05827627,12.2806459,14.48861201,14.0654767,19.38780086,20.60981255,25.09109743,31.39460738,33.35051921,41.60028538,24.85020477,24.37063269,28.79069501,25.86655858,20.91738046,18.69009252,16.68907875,25.89736146,22.60243735,22.16123804,13.73575032,20.06526407,19.51533089,14.14463061,23.63930563,14.47455241,11.93462809,11.34517237,10.57597178,20.90448335,5.999199724,5.786947282,6.606925227,6.488844436,6.613772934,8.516930449,
Japan,JPN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.897802216,4.589474134,6.180908509,14.43118932,19.64417195,32.37012679,32.35688464,34.90932977,34.81860578,38.046028,41.93258842,33.45819067,48.85369194,41.7455181,50.194857,57.86898527,35.36035724,24.72688362,33.9736542,35.12374098,
Kenya,KEN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,14.93620359,14.81053786,20.4509853,13.97475875,18.37207593,21.02889385,26.96558146,30.48342807,33.77418627,34.79545021,38.6653307,35.60631927,39.76611435,38.99060177,36.64008003,35.41212649,32.6140495,31.13869559,17.06061021,20.56434106,25.26389078,22.39030501,15.56236671,14.85174132,15.82428472,21.01969864,15.87806201,16.35357852,15.83950213,8.273591558,9.982073937,7.128186272,6.323839434,4.880101128,5.132235303,4.400624993,4.319411408,5.256689949,5.851153907,10.9567287,
Kyrgyz Republic,KGZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405399974,4.393658018,13.25057213,13.09143814,11.39719886,18.8294699,21.18901064,30.19500421,31.15373632,20.47919164,21.88555566,17.87042349,14.81116208,7.644171187,9.397735981,12.34276129,11.43741345,23.13939101,12.99413222,11.76755698,12.3972445,14.20771462,
Cambodia,KHM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.146403565,9.889620538,0.353522415,0.746347942,1.078021978,0.970298115,1.141446071,2.257625268,1.711849287,1.044628337,0.902294154,0.971352662,0.863617919,0.800836884,0.627728481,0.675564479,0.912003854,0.997110431,1.040759199,1.070871062,1.404756561,1.533187054,1.465718327,
Kiribati,KIR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,KSV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77593109,8.271511971,7.379942918,8.621653775,9.70961626,8.81831097,
Kuwait,KWT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,47.93668989,40.84207994,45.27697341,52.07136976,42.25652814,39.80612331,37.82028058,39.35325681,33.86874167,37.99140546,32.04283003,22.69865054,24.54827209,28.63808829,29.60542965,26.50817305,27.80657674,34.15434643,36.30379831,34.44455791,41.572808,39.22396716,34.79631098,32.83946611,31.19022343,27.15702187,26.20214663,25.17125122,18.84534808,15.69352266,17.06975683,13.84216726,13.83384429,16.09353921,16.41304907,15.56512391,
Lao PDR,LAO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,11.59083192,9.205607477,10.6372796,11.53752759,13.54736842,20.2147806,8.595602294,6.175744372,4.77755511,8.314603453,4.947210408,6.144061672,6.544454629,6.291130515,6.232995951,7.816795488,7.989128317,8.96823982,19.64542275,22.05764531,22.91096343,17.60871915,16.4191648,15.83050631,14.10857333,15.25140687,13.04206302,12.8102009,9.080711776,10.64269198,,
Lebanon,LBN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5991033,25.96893398,33.87876671,24.29616375,26.70800879,24.40666497,17.84032466,19.93064297,18.72388238,19.96134312,18.07355599,16.68881914,16.62806043,
Liberia,LBR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,13.51192569,8.745234687,8.603849239,10.15647868,10.99089438,13.10489873,8.602946696,6.870209656,3.737865113,,,,,,,,,,,,,,,,,0.431125839,0.519574242,0.411216005,114.3864915,119.6795699,5.811555507,1.427634802,0.237163293,0.649245192,0.747200632,,
Libya,LBY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,1.442401961,1.418308227,1.299945741,1.112701252,1.203292181,1.119698953,1.421366834,1.431756553,2.060604757,2.206317715,3.529321833,3.522848177,3.373495319,3.164897183,3.080169506,3.586198298,3.737398956,4.152222641,4.910899172,7.911591241,7.622977555,6.297694633,7.618565053,5.038980996,5.958841564,7.484555349,9.956588148,10.63736917,7.742642334,7.37601747,7.617569021,7.030000637,5.678441756,,
Latin America & Caribbean,LCN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,12.70917813,11.71350652,13.04487107,17.29182926,18.95494331,20.49206037,24.33440424,25.62509206,29.96181701,32.61109411,31.83071888,30.24369557,30.00319013,25.79927421,22.20142257,19.35576463,16.69027506,16.32413941,16.92545384,15.68684193,12.95054644,13.45429872,12.40601319,10.37917837,7.734840892,9.510478385,6.625651516,5.984874968,6.047984477,4.798757287,5.0689528,4.773500628,4.514818465,3.878815381,4.233592969,4.53823562,5.344557593,,
Liechtenstein,LIE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,26.48984404,25.11980433,19.36186576,15.1219881,13.67267554,13.41608947,15.46281548,18.20367696,18.9583989,15.29165762,19.51281435,25.25339014,27.78982705,25.89670818,22.15572927,16.12586482,16.17325659,15.1472979,11.57109875,10.12377908,9.339282021,9.272808191,9.248158666,9.866642334,13.27781758,12.12287991,11.83172219,11.73759716,9.086353921,10.44622985,5.530432407,10.6673588,8.600318531,11.96796255,15.51815664,12.22363454,9.229623781,14.57796822,13.27754215,14.7456665,
Lower middle income,LMC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,16.28330496,20.57875455,21.74758377,23.85844737,26.08685576,30.56660095,27.12910293,28.24288072,26.71630271,24.87743753,24.04676276,23.62228451,23.004684,23.11588637,22.65730246,21.19050592,19.01217891,19.57872301,18.98522213,16.66340109,17.47415772,18.26979473,19.4310061,14.53909491,14.06161008,12.95315992,12.24772989,9.979960626,11.30248275,10.80297195,9.523110471,9.827525698,11.63002854,14.50268823,
Low & middle income,LMY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,26.44928093,24.3524646,24.92618359,26.61363081,29.51842651,25.7694394,28.00049009,24.73259164,21.12779909,20.39971909,20.37999044,19.92291247,18.65111429,18.54320358,19.69412916,19.71889164,19.89936587,22.40642243,19.96843988,19.2832672,18.85733601,16.98180558,13.22297723,13.17708221,11.97367547,10.22768162,8.767760587,10.09093774,8.943249003,8.196781979,8.332567548,8.420596661,8.860170269,
Lesotho,LSO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,0.713939668,0.315152218,0.229017176,0.470139499,0.873742631,1.499619464,1.480288309,2.342749314,4.723775189,3.612785405,6.740733115,4.695693376,3.521110438,5.072069791,4.662308789,4.195747531,4.508073986,5.236048435,5.322351798,5.40329648,6.093757119,5.589933238,6.530683481,8.549372607,10.15650752,7.488714191,8.153300785,7.724750712,5.459354285,3.670144538,5.723433436,3.057942583,5.904368613,2.231207248,2.596266298,2.067696477,2.017192604,2.302559795,2.779067767,,
Late-demographic dividend,LTE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,8.471528349,13.46826468,19.0927895,30.91950051,35.83665136,44.20906373,51.04644149,58.43904317,52.88432169,35.88388217,45.2239492,50.99520181,42.42118266,32.36135095,40.72984933,28.4127054,34.6523584,52.47343907,46.1059378,46.77024639,40.45915479,34.46546605,32.4458576,28.49966926,29.24628304,25.28431772,23.21714542,29.56259573,29.39902207,17.5029655,15.8129427,16.88655691,16.15109957,13.30222683,13.69343583,11.84314804,9.89963115,10.91388491,15.31260681,15.13045496,
Monaco,MCO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.081772595,7.879739785,8.194152661,11.15311576,21.54631546,29.5192334,20.04676669,16.71024564,22.25787489,11.54715765,16.78519318,13.63052968,17.72007718,14.1328517,16.56479982,16.86766828,14.47305846,12.82525714,15.15269498,15.99917149,14.73819614,
Madagascar,MDG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,29.87730082,16.58650964,3.28971613,37.75262598,4.802257035,7.863019004,19.35828043,27.58894016,28.73346059,23.03968621,30.96093588,42.23523413,52.26053712,56.71990981,52.4416574,50.17283554,45.8805677,32.88674506,18.78263252,14.89050165,9.916672834,7.703144547,10.23182505,26.23578722,14.68444154,17.21611775,9.738089312,5.036473465,4.905189366,5.834229924,5.785464956,5.885362348,3.639079595,1.501183076,1.650901003,2.800617683,2.694184865,1.786177236,2.49810963,2.492063373,,
